Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,PI_High,PI_Low,AtR_High,AtR_Low,Exam_Score
3,21,14,2,0,1,1,0,16
1,29,16,1,0,0,1,0,14
8,53,36,3,1,0,0,0,38
11,70,53,3,0,0,0,0,56
28,99,92,10,1,0,0,0,96
1,27,6,1,0,0,0,0,8
2,26,13,1,0,0,1,0,20
5,52,32,3,1,0,1,0,35
15,83,75,6,1,0,0,1,73
12,76,73,7,1,0,1,0,74
11,69,46,4,0,0,0,0,46
22,97,91,9,1,0,1,0,98
9,54,60,2,1,0,0,0,57
4,35,29,0,0,0,0,0,20
6,39,42,4,0,0,1,0,39
16,72,78,3,1,0,0,0,70
6,42,39,3,0,0,1,0,24
17,86,82,7,1,0,0,0,82
22,94,96,8,1,0,0,0,97
11,68,78,6,0,1,0,0,64
6,50,48,4,0,0,1,0,49
8,50,58,4,0,0,0,0,58
10,67,44,2,0,0,0,0,50
6,41,48,1,0,0,0,0,46
14,78,71,6,0,0,0,0,73
9,50,53,2,1,0,0,1,60
5,34,38,1,0,0,0,0,38
3,25,14,1,1,0,0,0,20
15,71,68,6,0,0,0,0,68
14,79,70,6,0,0,1,0,66
16,82,71,5,1,0,1,0,80
5,25,27,2,0,0,0,1,29
11,62,56,5,1,0,0,0,42
15,71,71,7,0,0,0,0,65
27,95,98,7,1,0,0,0,92
1,21,26,1,0,0,1,0,12
13,76,61,6,0,0,0,1,60
2,28,37,1,0,0,0,1,26
4,33,11,2,0,1,0,0,16
22,91,98,9,1,0,1,0,93
1,25,14,0,0,0,0,1,9
0,26,4,1,0,1,0,0,8
9,66,45,4,0,0,1,0,49
0,19,4,0,0,0,0,1,7
9,50,69,4,1,0,0,0,57
10,63,63,4,0,0,1,0,67
3,48,31,3,0,0,0,0,23
17,69,76,6,0,0,0,0,69
14,56,54,6,0,0,1,0,51
5,26,38,3,1,0,0,0,22
6,69,52,4,0,0,0,0,50
26,98,99,7,1,0,1,0,96
16,86,70,5,0,0,1,0,75
21,94,98,10,0,1,0,0,95
5,50,40,2,0,1,1,0,47
16,80,66,4,0,0,0,0,70
18,92,81,8,0,1,1,0,82
14,75,55,2,1,0,1,0,53
30,90,96,9,1,0,1,0,97
16,81,88,6,0,0,1,0,90
15,93,82,6,1,0,1,0,85
7,68,50,2,0,0,1,0,46
23,85,83,9,0,0,0,0,83
11,46,42,4,1,0,1,0,50
2,12,6,0,1,0,0,0,8
4,19,22,2,0,0,0,0,12
6,36,27,3,0,0,0,0,28
20,99,91,7,1,0,1,0,95
8,38,41,1,1,0,0,0,39
8,36,47,3,0,0,0,1,34
4,18,22,1,0,0,0,0,12
0,13,6,0,0,1,0,0,1
6,34,23,0,0,0,0,1,26
4,46,36,2,1,0,1,0,36
16,75,67,3,0,0,1,0,65
7,52,44,4,0,0,0,1,45
2,40,23,1,0,0,1,0,26
16,78,72,5,1,0,1,0,75
26,90,92,10,1,0,0,0,91
10,52,50,5,0,0,0,1,43
1,22,3,0,0,0,0,0,4
11,64,73,6,0,0,1,0,64
13,58,67,6,0,0,0,0,52
15,88,74,7,0,0,0,0,71
0,9,1,0,0,0,0,0,0
15,60,64,5,1,0,0,0,63
12,65,61,3,0,0,1,0,58
10,67,68,2,0,0,1,0,56
8,52,61,2,1,0,0,0,51
30,90,94,9,1,0,0,0,100
19,80,82,5,0,0,1,0,80
2,25,23,1,0,0,0,1,25
3,59,41,3,1,0,1,0,33
0,28,4,0,0,1,0,1,4
21,90,93,8,1,0,1,0,92
21,98,91,8,0,0,0,0,95
13,85,80,5,1,0,0,0,76
26,100,100,7,0,0,0,1,97
12,71,78,5,1,0,1,0,65
29,91,99,7,1,0,1,0,95
2,21,10,0,0,1,0,1,19
23,100,91,7,1,0,0,0,96
0,15,4,1,0,0,0,0,2
1,22,18,1,0,1,0,0,0
9,58,58,4,0,0,0,0,46
22,83,87,9,0,0,1,0,87
16,82,81,9,0,0,0,0,90
3,49,34,3,0,0,0,0,23
1,23,27,0,0,0,0,0,14
4,39,32,1,0,0,0,0,28
24,95,93,10,1,0,0,0,93
12,77,57,2,1,0,0,0,58
15,72,73,4,0,0,1,0,68
20,89,83,7,1,0,1,0,79
9,45,49,4,0,0,0,0,44
20,81,76,7,1,0,1,0,74
5,50,35,1,1,0,1,0,35
11,77,60,3,1,0,0,0,66
6,42,23,3,0,1,0,1,21
4,26,25,3,0,0,0,1,22
3,53,30,4,0,1,0,0,38
14,70,54,2,0,0,1,0,59
0,28,5,1,0,0,0,0,5
14,60,60,6,0,1,0,0,63
12,77,73,3,0,0,0,0,67
17,76,83,7,0,0,0,0,72
2,27,21,1,0,1,0,1,14
15,80,89,8,1,0,0,0,84
6,55,31,3,0,0,0,1,33
6,63,48,1,0,0,1,0,45
20,82,71,7,1,0,1,0,79
17,69,75,3,1,0,1,0,66
13,57,64,3,1,0,1,0,57
23,86,86,6,0,0,0,0,90
15,85,76,6,0,0,0,0,72
6,45,44,2,1,0,1,0,49
8,49,40,2,0,0,0,0,44
6,46,50,1,0,0,1,0,44
5,37,32,1,0,0,0,0,27
15,72,76,5,1,0,0,0,73
13,73,58,6,0,0,0,0,54
1,7,17,0,0,0,1,0,9
7,43,44,2,1,0,1,0,45
7,49,41,3,1,0,0,1,46
3,36,39,2,0,0,0,0,24
2,27,3,1,0,0,1,0,3
4,35,15,0,0,0,0,0,17
2,21,13,0,0,0,1,0,15
20,95,93,7,0,0,1,0,100
23,98,95,10,1,0,1,0,97
0,10,2,1,0,0,0,1,8
1,29,13,0,0,0,1,0,9
15,81,78,5,1,0,0,1,71
6,49,35,3,0,0,0,1,29
21,83,75,8,1,0,1,0,76
3,23,32,0,0,0,0,0,28
6,37,37,0,0,0,0,0,22
2,22,27,2,0,0,1,0,30
20,92,87,6,0,0,1,0,83
27,96,96,7,1,0,1,0,94
10,69,75,7,0,0,0,0,69
8,42,42,4,0,0,0,0,34
6,61,49,4,1,0,0,0,46
2,22,26,2,0,0,0,0,21
1,26,25,2,0,0,0,0,13
10,62,46,1,0,0,1,0,46
0,14,11,0,0,0,0,0,9
1,29,14,0,0,1,0,0,18
10,53,43,2,0,0,0,1,46
28,100,92,7,1,0,0,0,91
14,65,53,6,0,0,1,0,58
2,10,18,0,0,0,1,0,9
27,98,92,10,1,0,0,0,91
3,51,45,2,0,1,0,0,32
12,64,60,3,0,1,0,0,67
20,90,88,7,1,0,0,0,83
16,60,75,6,1,0,1,0,70
5,65,44,2,1,0,0,0,49
17,74,70,7,0,0,0,1,68
19,90,80,7,0,0,1,0,85
2,21,8,0,0,0,0,0,5
16,83,70,6,0,0,0,1,64
0,23,16,0,0,0,0,1,5
2,15,1,1,0,1,0,0,5
5,42,23,1,0,0,1,0,26
0,16,15,1,0,1,0,0,6
3,29,20,1,0,0,0,0,16
21,77,71,4,1,0,0,0,78
16,64,65,3,0,0,0,0,70
5,53,54,1,0,0,0,0,44
10,74,62,3,0,0,1,0,51
12,60,76,7,1,0,0,0,62
2,21,10,1,0,0,0,0,20
3,43,24,1,1,0,0,0,29
11,78,62,5,1,0,0,0,60
28,100,100,8,0,0,1,0,92
4,14,24,1,0,0,0,0,13
13,80,76,6,1,0,1,0,70
15,62,79,7,1,0,1,0,67
2,17,22,2,0,0,0,0,11
2,45,37,1,0,0,1,0,23
5,43,44,2,0,0,0,0,38
21,80,81,7,0,0,0,0,90
4,32,10,1,0,0,0,1,19
7,64,56,3,0,0,0,0,49
23,100,92,10,0,0,0,0,100
24,82,84,7,1,0,1,0,88
15,84,72,8,1,0,1,0,71
5,42,46,3,0,1,0,1,47
25,93,100,10,1,0,0,0,100
16,63,64,5,0,0,1,0,64
8,45,45,4,0,0,0,0,32
2,28,3,0,0,0,1,0,4
18,70,70,5,0,0,1,0,79
2,36,29,1,1,0,0,1,20
19,85,84,7,1,0,1,0,78
8,61,51,5,0,1,0,0,53
0,17,10,1,0,0,0,1,3
6,50,46,1,0,1,0,0,44
0,17,0,1,0,0,1,0,8
13,55,68,3,0,0,1,0,57
12,71,72,5,0,0,0,1,62
1,27,11,0,0,1,0,0,7
5,33,31,4,1,0,0,1,40
5,29,25,3,0,0,0,0,30
20,95,100,8,1,0,1,0,94
2,1,5,0,0,1,0,0,3
4,57,43,1,0,1,0,1,35
11,56,54,4,0,0,0,0,53
24,81,83,7,0,0,0,0,87
8,62,50,5,1,0,0,0,42
6,39,25,0,0,0,1,0,23
8,51,35,3,1,0,0,0,40
1,18,10,1,0,0,1,0,15
0,12,0,1,0,1,1,0,0
19,94,89,8,1,0,0,0,83
10,61,42,2,0,0,1,0,48
7,47,46,2,1,0,1,0,37
6,59,51,2,0,0,1,0,44
9,66,48,5,0,0,0,0,49
10,64,53,3,0,0,0,0,46
11,73,52,4,0,0,1,0,51
21,86,77,5,0,0,1,0,71
3,32,46,2,0,0,0,0,38
18,90,88,8,0,0,1,0,81
4,53,37,4,0,0,1,0,33
22,90,88,9,0,0,1,0,88
2,11,13,1,0,1,1,0,5
6,40,49,3,0,1,0,0,32
2,12,9,0,0,0,1,0,7
21,91,92,8,1,0,1,0,98
11,63,76,3,0,0,1,0,65
21,81,87,5,1,0,0,0,86
6,26,29,1,0,0,0,0,29
8,73,68,4,0,0,1,0,56
12,66,63,3,1,0,1,0,66
29,96,98,8,1,0,0,0,96
15,83,77,4,1,0,1,0,80
8,45,40,4,1,0,0,0,46
14,66,69,2,0,0,0,0,55
10,59,44,2,0,0,0,1,41
20,78,74,8,0,0,0,0,75
8,57,43,4,0,0,0,0,37
1,27,20,2,0,0,1,0,11
20,87,83,5,1,0,0,0,84
5,34,36,2,0,0,1,0,23
7,58,42,4,0,0,0,0,48
3,21,15,1,0,0,0,0,19
10,51,57,3,1,0,1,0,52
14,75,77,3,1,0,0,0,64
0,18,11,0,0,0,0,0,8
4,21,33,1,1,0,0,0,29
12,79,58,5,0,0,0,1,57
2,24,0,0,0,1,0,0,5
11,54,47,4,1,0,0,0,44
20,86,81,6,1,0,1,0,82
19,93,86,8,0,0,0,0,82
20,88,85,9,1,0,1,0,81
20,74,75,8,0,0,1,0,79
4,30,18,0,0,0,0,0,17
2,16,11,1,0,0,1,0,6
2,28,17,0,0,0,0,1,4
5,48,38,2,0,0,0,0,34
2,17,18,1,0,1,1,0,6
2,45,36,3,0,0,0,0,30
14,58,57,5,0,0,1,0,59
10,66,40,5,0,0,0,0,42
3,17,19,1,0,0,1,0,13
2,23,21,2,1,0,1,0,22
3,28,23,2,0,1,0,0,12
4,29,25,2,0,1,1,0,26
12,63,74,4,0,0,1,0,69
11,56,63,6,0,0,0,0,53
2,34,23,0,0,0,0,1,18
18,94,87,5,1,0,0,0,84
17,68,67,6,0,0,1,0,61
23,87,83,5,1,0,1,0,81
11,77,71,7,0,0,0,0,61
22,97,91,9,1,0,0,0,95
15,80,82,8,1,0,1,0,89
17,77,84,8,0,0,0,0,77
4,28,26,2,0,0,0,1,11
3,51,36,1,0,1,0,1,33
28,97,96,9,0,0,1,0,93
5,49,20,0,0,0,0,0,30
5,29,20,0,0,0,0,0,30
14,82,77,4,0,0,1,0,70
8,67,51,1,1,0,0,0,44
22,91,94,7,1,0,1,0,99
4,59,37,1,0,0,0,0,32
1,22,7,1,0,0,0,1,2
13,70,69,3,1,0,0,0,65
12,73,54,5,0,0,1,0,51
14,78,80,7,0,0,0,0,74
25,95,92,9,1,0,1,0,99
7,51,30,2,0,0,1,0,34
1,14,17,0,1,0,0,1,8
2,39,21,0,0,1,0,0,30
26,95,98,9,0,0,1,0,92
17,79,81,6,0,1,0,0,78
19,72,78,7,0,0,1,0,77
27,98,100,7,1,0,1,0,91
5,40,26,2,0,0,0,0,26
9,64,54,2,0,0,1,0,43
17,64,79,3,1,0,0,0,65
5,46,47,2,0,0,0,1,38
13,73,65,7,0,0,1,0,66
2,28,12,1,0,0,0,0,0
5,60,56,2,1,0,1,0,49
1,0,12,1,0,0,0,0,9
2,3,0,0,0,0,0,0,4
26,95,97,8,1,0,1,0,96
1,13,24,0,0,0,0,0,13
12,67,56,2,1,0,1,0,58
30,99,94,8,0,0,1,0,95
19,70,76,4,1,0,0,0,75
5,45,49,3,0,0,1,0,39
10,76,77,6,0,0,0,0,70
11,49,47,2,0,0,0,0,46
2,29,16,2,0,0,0,1,20
4,18,23,0,1,0,0,0,13
19,86,81,9,0,0,1,0,83
26,93,98,7,1,0,1,0,98
17,94,81,5,0,0,0,0,86
8,60,52,2,1,0,1,0,58
14,78,70,6,0,0,1,0,63
4,40,42,4,0,0,0,0,34
1,15,7,0,0,0,0,1,1
10,73,60,2,1,0,1,0,56
3,32,37,0,0,1,0,1,26
3,50,45,2,1,0,0,0,34
16,73,77,5,0,0,0,0,64
16,93,83,9,0,0,0,0,86
1,23,12,2,0,0,0,1,18
4,13,12,2,0,0,0,1,18
2,44,29,2,1,0,1,0,22
2,17,6,0,0,0,0,1,6
15,89,89,5,1,0,1,0,85
6,45,46,5,1,0,1,0,46
3,42,47,3,0,1,0,0,31
1,2,1,0,0,1,0,1,4
30,97,100,10,1,0,1,0,96
0,1,15,0,0,1,0,1,8
6,30,45,2,1,0,1,0,38
13,83,78,5,0,0,1,0,66
4,35,22,0,0,0,1,0,28
22,81,82,5,1,0,1,0,86
13,86,76,6,1,0,1,0,73
1,12,17,2,1,0,0,0,18
10,59,51,2,1,0,0,1,47
5,40,20,2,1,0,0,0,26
13,74,79,5,1,0,1,0,72
14,66,58,3,0,0,0,0,59
8,55,40,2,0,0,0,0,31
2,9,12,1,0,0,0,0,3
4,39,13,1,1,0,0,0,11
12,54,59,6,0,1,0,1,56
4,43,28,2,0,1,0,0,26
14,68,67,5,0,0,1,0,66
27,99,97,8,0,0,1,0,95
9,57,48,3,0,1,0,0,42
1,14,12,1,0,1,0,1,9
2,48,34,0,0,0,0,1,25
16,69,63,3,0,0,0,0,67
7,41,45,1,0,1,0,0,48
18,92,82,7,1,0,1,0,87
2,10,16,0,0,0,0,0,0
17,79,65,4,0,1,1,0,70
19,73,72,5,0,0,1,0,78
3,31,17,0,0,0,0,0,18
5,42,28,1,0,0,0,1,29
9,56,58,5,0,1,0,1,53
22,84,89,8,0,0,0,0,81
14,64,76,4,1,0,1,0,61
2,39,27,3,1,0,0,1,24
3,24,29,2,0,0,0,1,11
11,83,61,7,0,0,0,0,62
11,44,54,2,0,0,0,0,47
23,89,81,5,1,0,1,0,82
3,23,34,1,0,0,1,0,25
8,54,45,3,0,0,1,0,48
20,84,81,8,1,0,0,1,71
16,60,63,4,0,0,1,0,63
18,76,81,7,0,1,1,0,80
19,72,72,4,0,0,1,0,73
11,81,63,5,0,0,0,0,64
14,73,77,6,1,0,0,0,65
1,37,18,1,0,0,0,0,12
29,90,91,7,0,0,1,0,92
16,76,78,6,0,0,0,0,64
14,72,54,3,1,0,1,0,57
8,42,40,3,0,0,1,0,47
10,71,67,2,0,0,1,0,52
2,20,19,2,1,0,1,0,11
14,80,73,4,1,0,1,0,78
4,14,23,1,0,1,0,0,17
23,99,99,7,1,0,1,0,96
2,22,18,0,0,1,0,1,0
25,99,92,10,1,0,0,0,92
18,93,88,5,0,0,1,0,85
15,89,72,8,1,0,1,0,78
4,31,47,4,0,0,0,0,31
15,82,86,6,1,0,1,0,83
8,64,44,2,1,0,0,0,48
14,57,68,2,0,0,0,0,59
4,35,33,1,0,1,1,0,29
21,94,99,9,1,0,1,0,97
2,24,14,2,0,0,0,1,18
5,25,32,0,0,1,1,0,24
11,57,69,2,0,0,0,0,52
1,26,17,0,0,0,0,1,1
7,46,31,2,0,0,1,0,33
14,61,54,4,0,0,0,0,52
16,89,84,4,0,0,0,0,71
8,58,50,2,0,0,0,0,53
11,70,68,4,0,0,1,0,64
6,48,26,0,0,0,0,0,22
10,66,50,4,0,0,1,0,53
0,21,14,1,0,1,1,0,4
10,79,67,6,0,0,0,0,57
14,63,50,3,1,0,0,0,53
10,72,64,6,0,0,0,1,66
18,85,82,6,0,0,0,0,74
24,87,80,6,1,0,1,0,90
13,80,78,4,1,0,1,0,70
12,82,70,4,1,0,0,0,71
3,28,23,2,0,0,0,1,27
12,78,61,7,1,0,0,0,65
2,9,9,0,0,0,0,1,6
8,69,69,3,0,0,0,0,54
1,18,20,2,0,1,0,1,18
9,59,61,4,0,0,1,0,58
12,84,80,4,0,0,0,0,74
14,79,67,6,0,0,1,0,58
8,74,62,2,0,0,1,0,51
2,37,21,3,0,0,0,0,28
10,66,77,7,0,0,1,0,66
16,70,76,7,0,0,1,0,67
27,98,100,10,0,0,0,0,91
30,95,100,10,1,0,0,0,96
0,11,15,1,0,0,0,1,1
2,13,13,0,1,0,0,1,19
17,81,60,7,0,0,1,0,65
21,79,83,5,1,0,1,0,71
19,80,83,4,1,0,1,0,80
6,54,44,1,0,1,0,1,34
18,92,85,9,1,0,1,0,84
21,97,100,8,0,0,0,0,92
5,45,52,1,0,0,0,0,48
4,37,46,3,0,0,1,0,31
12,77,54,2,0,0,0,0,52
0,17,15,0,0,1,0,0,10
11,45,42,1,0,0,0,1,46
12,80,81,8,0,0,1,0,72
20,73,79,8,0,0,1,0,80
8,56,68,3,1,0,1,0,53
13,76,68,6,0,0,0,0,67
20,92,100,10,0,0,1,0,96
4,43,20,1,0,1,1,0,27
1,12,7,1,0,0,0,1,8
7,52,34,3,0,0,0,1,34
4,46,31,3,0,0,0,0,39
2,38,20,1,0,1,1,0,16
16,79,71,3,0,0,0,0,67
1,23,16,1,0,1,1,0,8
12,75,79,7,1,0,1,0,79
15,73,75,4,1,0,0,0,67
12,61,60,7,0,0,1,0,61
11,79,52,6,0,0,0,0,54
10,65,50,2,1,0,0,0,41
8,49,53,2,0,0,1,0,46
4,56,41,2,1,0,1,0,32
4,37,24,1,0,0,0,0,20
24,85,81,8,1,0,1,0,89
5,26,29,2,1,0,0,1,29
8,38,45,1,0,0,1,0,37
20,77,82,6,1,0,1,0,75
10,63,43,4,0,0,1,0,47
26,98,92,7,1,0,1,0,95
14,89,71,4,0,0,0,0,72
11,77,72,7,0,0,0,0,66
7,44,42,2,0,0,0,0,48
14,71,58,5,0,0,1,0,53
0,28,19,1,0,0,0,0,10
13,64,61,3,0,0,0,0,56
15,62,65,3,1,0,0,0,68
17,80,83,5,0,0,0,0,81
16,84,81,5,1,0,1,0,87
6,25,25,0,0,0,0,1,29
3,45,20,1,0,0,0,0,24
10,62,76,7,0,0,0,0,61
2,16,3,1,0,0,0,1,5
18,73,78,5,0,0,1,0,74
30,97,93,8,1,0,0,0,95
6,36,38,2,0,0,0,1,27
13,76,69,6,1,0,0,0,69
5,41,34,1,1,0,0,1,36
10,73,67,5,0,0,1,0,70
10,81,76,5,0,0,1,0,65
17,78,72,6,0,0,0,0,80
9,74,56,5,0,0,1,0,60
0,25,9,1,0,0,0,0,2
15,93,84,7,1,0,1,0,83
9,64,53,4,0,0,1,0,57
6,65,48,5,1,0,1,0,49
21,84,80,5,1,0,1,0,83
22,94,93,9,1,0,1,0,92
3,28,22,1,0,0,0,0,18
2,6,15,0,0,0,0,0,4
12,77,78,3,1,0,1,0,70
1,27,26,0,0,0,0,0,19
12,73,71,4,1,0,1,0,76
8,55,41,1,1,0,1,0,48
8,75,65,6,1,0,0,0,52
4,41,24,3,0,0,1,0,28
14,58,67,3,0,0,1,0,55
17,63,77,5,1,0,1,0,66
29,92,94,8,1,0,0,0,92
4,27,11,1,0,0,0,0,19
10,61,64,6,0,0,0,0,68
25,91,95,8,0,0,1,0,92
10,76,75,4,0,0,0,0,70
1,23,28,0,0,0,1,0,11
24,100,96,7,0,0,1,0,100
11,40,50,5,1,0,0,0,48
19,87,80,6,1,0,0,0,78
1,23,3,0,1,0,0,1,2
2,37,11,2,0,0,0,1,19
10,53,60,5,0,0,0,0,53
4,48,37,1,0,0,1,0,32
23,97,95,8,1,0,1,0,99
1,36,27,1,0,0,0,0,18
21,83,89,9,1,0,0,0,85
2,28,29,1,0,0,0,0,22
1,19,17,0,0,1,1,0,11
8,59,35,4,0,0,0,0,32
0,5,19,0,0,0,1,0,5
16,80,73,5,0,0,1,0,64
11,65,68,6,1,0,0,0,56
21,87,89,6,0,0,0,0,86
24,97,98,7,0,0,1,0,93
17,60,76,7,1,0,0,0,66
11,64,74,7,0,0,0,0,62
10,61,40,4,0,0,0,0,50
24,81,89,8,0,0,0,0,81
6,23,26,3,1,0,0,1,27
18,90,88,6,0,0,0,0,85
12,74,72,7,0,0,0,0,68
2,14,20,0,0,0,1,0,13
13,63,66,4,1,0,1,0,65
15,92,89,9,1,0,1,0,81
28,99,95,9,1,0,1,0,100
2,19,23,2,0,0,0,1,12
5,54,33,3,0,0,1,0,36
15,75,70,6,0,0,0,1,77
9,51,50,2,0,0,1,0,55
22,97,96,7,0,0,0,0,95
16,79,64,6,0,0,0,0,69
7,40,37,4,0,0,1,0,35
13,74,79,3,0,0,0,0,61
24,83,82,7,1,0,1,0,90
19,75,71,5,1,0,1,0,72
14,76,62,4,1,0,1,0,64
16,66,75,4,0,0,0,0,67
2,33,23,1,0,0,0,0,12
8,68,41,4,0,0,0,0,50
11,80,77,4,1,0,0,0,68
12,71,56,5,0,0,0,0,52
0,8,17,0,0,0,1,0,4
6,22,22,0,0,0,0,0,30
11,61,53,2,1,0,0,0,41
22,92,83,5,0,0,0,0,89
14,58,65,5,0,1,0,0,52
22,91,98,8,1,0,1,0,99
3,23,19,2,0,0,1,0,13
24,80,80,8,0,0,1,0,87
14,89,83,4,1,0,0,0,72
19,77,73,8,0,0,0,0,78
17,61,61,3,1,0,0,0,65
9,57,56,4,0,0,0,0,49
13,77,75,5,1,0,0,1,69
12,70,82,5,1,0,1,0,76
10,80,61,6,0,0,1,0,69
12,58,66,6,1,0,0,1,55
13,50,69,5,1,0,0,0,54
10,83,64,4,0,0,0,0,66
8,53,44,2,1,0,1,0,47
22,80,85,5,1,0,1,0,89
9,52,53,4,0,0,1,0,54
13,68,75,4,1,0,1,0,65
3,33,33,4,0,0,0,0,35
22,87,81,6,1,0,0,0,86
6,37,46,4,0,0,1,0,32
3,31,19,0,0,0,0,0,17
0,19,7,1,0,1,0,0,6
2,26,20,3,0,1,0,0,26
13,67,57,5,1,0,1,0,59
14,79,64,4,0,0,1,0,60
3,20,31,2,0,0,0,0,22
23,94,100,8,0,0,1,0,97
12,80,61,4,1,0,0,0,61
7,49,43,2,1,0,0,1,32
8,56,37,4,0,0,0,0,37
2,35,12,0,0,0,0,1,17
4,37,15,1,0,0,1,0,15
20,89,84,6,0,0,1,0,75
10,78,73,4,0,0,1,0,63
7,47,44,1,0,0,0,0,39
1,17,16,2,0,0,0,0,11
1,25,27,0,0,0,1,0,20
19,88,88,9,1,0,1,0,88
13,55,64,5,1,0,1,0,58
7,37,37,4,0,0,0,0,40
26,96,93,10,1,0,0,0,98
13,78,79,8,1,0,0,0,73
11,59,54,4,0,0,0,0,52
14,78,65,6,0,0,0,0,68
20,74,82,5,0,0,1,0,72
4,26,12,0,1,0,0,1,19
7,40,55,2,1,0,0,0,44
4,49,29,0,0,0,0,0,26
5,52,51,4,1,0,0,0,50
20,94,88,5,0,0,0,0,87
11,50,55,2,0,0,0,1,54
2,26,7,1,0,1,0,0,3
23,89,81,9,1,0,0,0,85
20,97,93,9,0,0,1,0,93
8,58,53,6,0,0,0,1,59
3,46,48,2,0,0,0,0,38
2,31,10,1,0,0,0,0,14
1,19,11,1,0,0,0,1,12
0,14,7,1,0,0,0,1,9
21,94,81,8,1,0,1,0,82
1,0,13,0,0,0,0,0,6
3,42,31,3,1,0,1,0,31
1,15,14,1,0,1,0,1,7
1,6,2,0,0,1,0,1,9
3,30,23,1,1,0,1,0,29
28,90,94,9,1,0,0,0,96
2,19,11,0,0,0,0,0,5
29,94,98,9,1,0,1,0,92
11,68,67,5,0,0,0,0,69
24,92,85,5,1,0,0,0,81
2,27,28,2,0,1,0,0,16
17,93,86,5,0,1,1,0,84
3,39,27,0,0,0,0,0,23
17,62,79,6,1,0,0,0,62
13,51,67,3,0,0,1,0,54
0,21,2,1,1,0,1,0,8
2,33,29,0,0,0,0,0,14
0,27,17,1,1,0,1,0,4
10,64,60,3,0,0,0,0,55
11,64,46,5,0,0,0,0,48
8,30,42,2,0,1,1,0,36
13,67,62,4,1,0,0,0,66
26,95,97,8,1,0,1,0,98
3,51,31,3,0,0,0,0,40
9,54,60,2,1,0,1,0,59
10,65,62,5,0,0,0,0,65
3,19,22,1,0,0,0,1,13
2,18,18,1,0,0,0,0,7
6,47,22,0,0,0,0,1,22
20,82,70,7,0,0,0,0,80
2,28,13,1,0,0,1,0,9
6,33,32,1,0,0,0,0,22
12,56,54,6,0,0,0,0,58
8,55,61,6,0,0,1,0,52
3,59,38,4,0,0,1,0,36
12,78,73,4,0,0,1,0,77
7,45,34,4,0,0,1,0,32
4,40,34,3,1,0,0,1,29
22,99,91,10,0,0,1,0,92
8,43,40,1,1,0,1,0,42
12,76,71,5,0,0,1,0,70
4,47,33,3,0,0,0,1,34
0,5,0,0,1,0,0,0,10
4,33,37,2,0,0,0,0,34
2,0,8,1,0,1,0,1,0
2,27,9,1,0,0,1,0,4
27,97,96,10,0,0,1,0,98
10,43,40,3,1,0,1,0,49
15,81,64,4,0,0,0,0,68
8,39,37,2,0,0,0,0,40
10,65,64,4,0,1,0,0,57
16,82,81,7,1,0,1,0,82
3,30,35,2,0,1,0,0,23
0,14,5,1,0,0,0,1,10
9,73,50,6,0,0,0,0,60
24,89,87,7,0,0,1,0,82
12,87,83,4,1,0,1,0,77
16,89,83,9,1,0,1,0,85
3,17,10,0,0,0,0,1,11
19,81,72,5,0,0,1,0,75
23,92,93,10,1,0,1,0,98
9,63,57,5,0,0,1,0,53
1,32,16,0,1,0,0,0,20
11,51,56,4,1,0,0,0,51
11,73,74,3,1,0,0,0,61
1,33,23,0,0,0,0,0,13
5,44,22,2,0,0,1,0,26
3,25,12,2,0,0,1,0,20
4,36,32,2,0,0,0,0,33
7,44,40,3,1,0,0,0,47
3,38,28,0,1,0,1,0,12
20,91,82,5,1,0,1,0,86
1,11,27,0,0,0,0,0,19
20,91,85,7,0,0,1,0,82
14,81,74,4,0,0,0,0,69
2,20,15,0,0,0,1,0,2
21,90,95,8,1,0,1,0,100
13,84,61,4,0,0,1,0,64
13,69,55,5,1,0,1,0,57
4,23,31,2,0,0,0,1,28
0,16,0,1,0,0,0,1,5
7,34,42,4,0,0,1,0,35
3,30,29,1,0,1,1,0,12
22,92,83,9,1,0,1,0,87
28,98,95,10,1,0,0,0,99
10,69,66,6,1,0,0,0,64
4,17,10,2,0,0,0,1,12
17,66,67,5,1,0,1,0,69
6,59,45,4,1,0,1,0,39
2,24,3,1,0,1,0,1,8
0,22,1,0,0,1,0,0,1
18,80,84,5,1,0,0,0,89
14,77,66,2,0,1,0,1,56
5,46,30,2,0,0,0,1,24
5,39,42,3,0,0,1,0,34
20,82,86,9,0,0,1,0,83
14,75,77,3,1,0,0,0,65
13,77,69,3,1,0,1,0,51
2,23,10,1,0,0,0,0,18
12,68,58,3,0,0,1,0,60
30,100,97,8,0,0,1,0,100
10,71,54,4,0,0,1,0,53
5,50,30,1,1,0,0,0,34
16,84,87,7,0,0,0,0,89
16,84,84,4,1,0,1,0,71
14,61,76,6,0,0,0,0,67
0,2,11,0,0,0,0,1,5
30,94,94,9,1,0,1,0,93
5,49,26,3,1,0,0,0,27
7,42,52,4,1,0,1,0,46
8,59,54,5,0,0,0,0,59
30,99,100,9,0,0,1,0,96
10,51,64,4,0,0,0,0,56
21,82,83,7,0,0,1,0,81
17,92,81,9,1,0,1,0,89
3,37,30,4,0,0,0,0,33
13,67,78,4,0,0,1,0,64
7,54,30,1,0,0,1,0,31
26,98,96,9,0,0,1,0,96
4,12,23,2,0,0,1,0,12
7,58,40,2,0,0,0,1,48
