Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,PI_High,PI_Low,AtR_High,AtR_Low,Exam_Score
16,83,83,6,0,0,0,0,73
18,83,84,6,1,0,1,0,72
18,85,82,6,0,0,0,0,74
12,82,77,4,0,0,0,0,73
18,82,71,7,0,0,1,0,72
17,83,72,6,1,0,1,0,78
20,82,70,7,0,0,0,0,80
21,79,83,5,1,0,1,0,71
18,89,75,8,1,0,1,0,78
20,72,82,4,1,0,0,0,77
17,70,82,4,1,0,0,0,76
14,75,83,4,1,0,1,0,80
18,81,74,4,0,0,0,0,73
14,76,71,6,0,0,0,0,80
19,83,72,8,1,0,1,0,77
19,72,74,7,1,0,1,0,77
17,73,81,6,1,0,1,0,77
17,85,80,5,0,0,1,0,72
19,87,80,6,1,0,0,0,78
15,72,75,8,0,0,0,0,71
20,79,78,5,0,0,1,0,79
20,83,73,5,0,0,1,0,75
21,80,75,7,1,0,1,0,75
19,83,84,7,1,0,1,0,72
12,76,77,7,0,0,0,0,80
20,79,71,8,0,0,0,1,80
12,76,78,6,1,0,1,0,76
19,84,71,4,1,0,0,0,79
19,80,81,8,0,0,0,0,73
19,85,70,5,0,0,0,0,76
17,88,78,8,0,0,0,0,77
17,79,81,6,0,1,0,0,78
13,71,80,8,0,0,0,1,73
20,78,71,7,0,0,1,0,79
17,78,79,7,0,0,0,1,78
21,71,82,6,0,0,1,0,75
17,84,81,8,1,0,0,0,74
13,87,78,8,1,0,0,0,77
21,75,73,8,1,0,1,0,79
21,80,76,5,0,0,0,0,77
12,80,76,6,1,0,0,0,77
14,85,84,8,0,0,1,0,76
19,82,80,6,1,0,1,0,71
17,74,70,8,1,0,1,0,72
18,88,70,4,0,0,1,0,71
15,75,74,4,1,0,1,0,77
18,84,80,5,1,0,1,0,79
12,75,84,6,0,0,1,0,79
13,87,80,6,0,0,1,0,74
12,85,84,8,0,0,0,0,79
17,79,83,8,0,0,0,0,74
16,81,82,7,1,0,0,0,76
12,77,72,6,0,0,1,0,75
17,73,79,4,0,0,1,0,76
14,72,80,7,1,0,0,0,77
15,76,75,6,1,0,0,0,80
16,85,77,4,0,0,0,0,80
20,79,80,8,0,0,1,0,78
16,77,78,7,1,0,1,0,72
15,85,78,4,0,0,0,0,77
20,74,73,7,0,0,0,0,72
21,81,74,4,0,0,0,0,74
15,76,73,7,0,0,0,0,73
13,70,84,5,1,0,1,0,80
21,89,84,4,0,0,0,0,77
19,73,72,5,0,0,1,0,78
15,71,80,6,1,0,1,0,78
21,71,71,6,0,0,1,0,80
16,77,79,8,0,0,0,0,79
12,82,80,4,1,0,0,0,73
16,84,82,7,1,0,0,0,78
16,82,80,7,1,0,0,0,74
16,84,72,6,1,0,1,0,76
19,88,83,7,0,0,1,0,76
15,86,70,4,0,0,1,0,80
20,81,84,7,1,0,1,0,80
16,85,83,4,0,0,1,0,78
21,70,70,6,0,0,1,0,75
14,89,83,4,1,0,0,0,72
16,81,78,7,1,0,0,1,76
20,82,78,8,1,0,0,0,78
17,88,83,8,1,0,1,0,73
17,87,74,6,0,0,0,0,73
20,81,80,5,1,0,0,0,73
15,71,74,6,0,0,1,0,74
14,72,74,6,1,0,1,0,72
19,83,76,7,1,0,1,0,73
14,72,81,6,0,0,1,0,79
13,81,75,4,0,0,1,0,78
15,84,75,7,1,0,1,0,75
19,73,72,6,1,0,1,0,76
15,88,84,4,0,0,1,0,73
21,78,76,7,0,1,1,0,80
12,70,82,5,1,0,1,0,76
15,85,78,7,0,0,0,1,71
14,70,76,8,0,0,1,0,71
19,79,80,8,1,0,1,0,76
16,79,82,7,0,0,1,0,79
15,76,81,5,1,0,0,0,78
20,86,75,4,0,0,1,0,74
14,82,76,8,1,0,0,0,76
15,77,75,4,1,0,1,0,72
17,85,74,4,0,0,1,0,77
16,80,81,8,1,0,0,0,77
19,86,79,5,0,0,1,0,79
16,76,71,7,1,0,1,0,79
15,75,70,6,0,0,0,1,77
16,80,81,5,0,0,1,0,76
12,87,74,5,1,0,1,0,80
20,71,74,7,1,0,0,0,76
17,85,71,5,0,0,1,0,71
15,73,73,6,0,0,1,0,76
15,85,72,7,1,0,1,0,77
15,75,77,4,1,0,0,0,76
13,74,83,4,1,0,1,0,75
18,88,74,6,1,0,0,0,75
19,81,71,6,1,0,1,0,76
20,74,73,6,1,0,0,0,76
14,80,82,6,1,0,1,0,72
18,71,78,4,1,0,0,0,79
19,78,77,4,0,0,1,0,71
15,76,80,5,0,0,0,0,72
14,74,76,7,0,0,1,0,74
13,76,73,7,1,0,1,0,77
20,78,78,8,1,0,0,0,79
14,73,82,6,1,0,0,0,72
15,85,76,6,0,0,0,0,72
21,74,70,5,1,0,1,0,71
13,88,84,6,1,0,1,0,74
16,75,80,7,1,0,1,0,75
16,81,80,5,0,0,0,0,77
18,70,70,5,0,0,1,0,79
19,74,79,4,0,0,0,0,73
20,89,82,5,1,0,1,0,78
13,84,74,6,0,0,1,0,78
12,75,79,7,1,0,1,0,79
13,83,83,8,0,0,0,0,75
20,78,76,7,1,0,1,0,73
16,71,73,8,1,0,1,0,80
17,88,78,4,0,0,0,0,74
14,80,81,8,1,0,1,0,79
12,89,84,8,1,0,1,0,74
15,83,83,6,1,0,0,0,71
14,79,81,8,1,0,1,0,71
13,80,75,4,0,0,1,0,78
14,73,80,6,0,0,0,0,75
14,70,72,6,0,0,0,0,78
13,73,81,4,1,0,0,0,76
13,87,81,5,0,0,1,0,72
19,79,83,6,1,0,0,0,79
20,82,77,4,1,0,1,0,79
15,84,79,7,0,0,1,0,73
16,75,70,5,1,0,1,0,76
12,71,75,4,0,0,0,0,71
20,78,74,6,0,0,1,0,74
16,83,80,4,1,0,1,0,74
15,83,77,4,1,0,1,0,80
17,80,81,8,0,0,1,0,71
21,81,82,6,1,0,0,0,72
17,76,82,8,0,0,1,0,78
12,85,71,8,1,0,1,0,73
21,83,75,8,1,0,1,0,76
13,77,82,5,0,0,1,0,80
14,71,82,4,1,0,0,0,72
21,82,76,5,1,0,1,0,78
17,82,83,4,1,0,1,0,71
16,85,73,8,0,0,0,0,80
17,75,77,5,0,0,0,0,73
17,87,73,7,1,0,0,1,71
14,70,77,5,1,0,1,0,75
18,76,73,8,0,1,0,0,72
20,87,84,5,1,0,1,0,80
20,79,77,7,0,0,1,0,73
20,85,84,5,1,0,1,0,71
12,82,77,6,0,0,1,0,74
19,73,73,4,0,0,0,0,76
21,81,73,4,0,0,0,0,80
13,71,84,7,0,0,1,0,75
13,76,80,5,1,0,1,0,80
17,70,70,4,1,0,0,0,75
17,81,79,4,0,0,0,0,79
13,88,70,6,1,0,0,0,76
21,84,76,8,1,0,0,0,77
13,75,70,4,0,0,0,0,73
19,79,78,6,1,0,0,0,73
18,87,76,4,1,0,0,0,76
18,73,76,6,1,0,1,0,72
20,77,83,5,0,0,0,1,78
12,72,73,7,1,0,1,0,80
15,74,84,6,1,0,1,0,78
21,70,73,8,0,0,0,0,71
14,74,74,8,1,0,0,0,71
16,74,84,6,0,0,0,0,74
20,82,83,7,0,0,0,0,74
19,74,83,5,1,0,1,0,76
16,80,82,6,0,0,0,0,80
21,75,71,5,0,0,1,0,71
21,87,78,6,1,0,0,0,77
19,85,84,7,1,0,1,0,78
19,72,76,7,0,1,1,0,77
13,71,70,6,0,0,1,0,75
15,71,73,6,1,0,0,1,73
12,85,73,5,1,0,0,0,74
17,86,79,6,1,0,0,0,77
12,81,83,7,0,0,1,0,78
17,71,79,4,1,0,0,0,71
18,73,78,8,0,0,1,0,77
19,81,72,5,0,0,1,0,75
12,73,71,4,1,0,1,0,76
15,73,73,6,1,0,0,0,78
16,82,71,5,1,0,1,0,80
12,78,84,8,0,0,1,0,73
20,77,81,4,1,0,1,0,77
18,75,73,6,1,0,0,0,80
12,78,82,8,0,0,0,0,74
17,84,76,8,0,0,0,0,80
14,70,73,5,0,0,1,0,78
19,80,82,5,0,0,1,0,80
20,85,76,7,1,0,1,0,76
17,79,82,6,1,0,1,0,73
17,81,73,5,0,0,1,0,72
19,70,72,8,1,0,1,0,78
13,85,71,4,0,1,1,0,73
21,86,77,8,1,0,0,0,73
21,72,72,6,0,0,0,0,72
18,89,79,7,0,0,1,0,77
18,88,76,7,1,0,0,0,79
20,73,79,8,0,0,1,0,80
16,71,80,5,1,0,1,0,72
19,77,78,7,0,0,1,0,74
21,77,74,7,0,0,1,0,74
19,83,73,7,1,0,1,0,76
13,73,81,5,1,0,1,0,73
17,84,78,5,1,0,0,0,72
14,77,80,8,0,0,1,0,78
17,74,74,8,1,0,1,0,73
19,89,75,4,1,0,1,0,78
20,86,83,4,1,0,0,0,76
12,88,72,7,1,0,0,0,80
20,74,75,8,0,0,1,0,79
16,87,72,6,1,0,0,0,76
18,75,73,4,0,0,1,0,73
15,87,79,5,0,0,1,0,75
20,79,83,7,0,0,1,0,74
17,70,74,7,0,0,1,0,79
12,85,71,7,0,0,0,0,71
15,74,75,7,1,0,0,0,78
17,83,74,8,1,0,1,0,76
21,73,79,7,1,0,0,0,73
20,78,74,8,0,0,0,0,75
14,71,82,5,1,0,1,0,79
16,82,76,8,0,0,1,0,79
16,83,78,4,1,0,0,0,73
13,89,71,7,0,0,0,0,79
17,75,79,7,1,0,1,0,75
19,79,73,6,1,0,1,0,74
21,70,84,5,0,0,1,0,76
21,74,74,4,1,0,1,0,80
16,86,79,7,0,0,1,0,74
18,78,82,6,0,0,0,0,79
21,77,83,7,1,0,0,0,72
17,77,82,6,1,0,0,0,80
18,78,76,4,1,0,0,0,75
16,73,80,6,0,0,1,0,74
20,87,77,8,1,0,1,0,80
21,77,72,8,0,0,1,0,79
20,71,82,4,1,0,0,0,76
16,80,82,7,0,0,1,0,75
19,77,80,7,1,0,0,0,75
19,80,73,5,1,0,1,0,75
17,75,83,7,0,0,0,0,74
16,73,84,8,0,0,1,0,77
15,84,77,5,1,0,1,0,77
19,85,84,7,1,0,0,0,79
19,71,81,8,0,0,1,0,72
20,88,82,4,1,0,1,0,72
18,88,73,5,0,0,1,0,74
18,78,72,5,1,0,0,0,79
14,80,82,4,0,0,1,0,78
13,87,76,4,0,0,1,0,73
15,83,84,6,1,0,0,0,71
15,87,76,6,1,0,0,0,71
20,82,70,7,1,0,1,0,76
18,72,70,7,1,0,0,0,77
18,86,71,5,1,0,1,0,73
12,88,73,4,0,0,0,0,73
19,70,79,6,0,0,1,0,79
15,79,79,7,0,1,1,0,76
18,82,74,4,0,0,1,0,73
18,75,84,8,0,0,1,0,79
20,71,82,8,1,0,1,0,74
20,71,76,4,1,0,0,0,78
17,74,80,8,0,0,1,0,79
19,86,82,6,0,0,1,0,76
12,88,75,5,1,0,1,0,73
21,76,84,6,1,0,0,0,71
14,89,71,4,0,0,0,0,72
19,72,74,6,0,0,1,0,73
14,84,72,8,1,0,0,0,74
20,87,83,6,1,0,0,0,77
21,84,72,4,1,0,0,0,80
18,74,76,6,1,0,0,0,79
14,71,71,4,0,1,0,0,79
18,71,79,5,1,0,1,0,76
15,82,75,7,1,0,1,0,73
19,82,79,5,0,0,1,0,77
19,72,84,6,1,0,0,0,79
12,86,84,5,1,0,0,0,76
19,80,70,5,0,0,1,0,74
15,78,78,5,1,0,1,0,79
18,86,84,8,1,0,0,0,80
19,72,80,7,0,0,1,0,78
16,73,82,6,1,0,1,0,71
12,77,71,4,1,0,0,0,71
14,82,82,7,1,0,1,0,79
20,88,71,5,0,0,0,0,72
13,77,75,4,1,0,0,0,73
19,89,75,7,0,0,1,0,79
15,72,75,4,1,0,0,0,75
15,80,82,8,0,0,1,0,78
16,73,82,6,0,0,1,0,80
20,75,80,4,0,0,0,0,80
20,71,75,6,1,0,1,0,78
18,75,70,8,1,0,1,0,74
18,75,72,5,1,0,0,0,74
21,84,84,7,0,0,0,1,78
19,83,76,6,0,0,0,0,73
20,87,76,7,0,0,1,0,72
13,76,79,8,0,0,1,0,79
13,78,75,8,0,1,0,0,76
15,83,84,5,1,0,1,0,71
20,87,72,5,1,0,1,0,75
15,70,76,4,0,0,1,0,74
18,74,76,4,1,0,1,0,73
21,75,73,4,0,0,1,0,80
13,71,84,5,0,0,1,0,76
18,88,78,6,1,0,0,0,72
19,88,82,4,1,0,1,0,71
12,87,72,8,1,0,0,1,73
21,85,78,4,0,0,0,0,71
21,81,83,7,1,0,1,0,73
17,88,84,4,1,0,1,0,76
18,82,77,8,0,0,1,0,77
17,72,73,5,0,0,1,0,79
16,82,76,7,1,0,1,0,71
12,82,75,5,1,0,0,0,76
17,87,87,5,1,0,0,0,83
20,89,80,9,1,0,1,0,86
23,86,89,9,1,0,0,0,88
17,86,83,6,0,0,1,0,85
20,89,80,5,0,0,0,0,83
23,89,86,6,0,0,1,0,82
21,80,88,6,0,0,1,0,90
22,85,88,6,0,0,1,0,83
15,93,84,7,1,0,1,0,83
17,83,80,5,0,0,1,0,85
17,83,85,9,1,0,1,0,90
17,88,89,5,0,0,1,0,89
19,81,81,7,1,0,0,0,87
20,87,84,6,1,0,0,0,85
24,90,82,6,1,0,0,0,82
24,83,82,8,0,0,0,0,85
18,87,81,9,0,0,1,0,86
20,80,85,9,0,0,0,0,82
24,91,81,6,0,0,1,0,86
22,90,82,7,1,0,1,0,89
24,90,81,6,0,0,0,0,87
16,81,88,6,0,0,1,0,90
15,83,80,7,0,0,0,0,85
22,88,85,6,1,0,0,0,83
17,81,86,5,0,0,1,0,84
18,90,88,8,0,0,1,0,81
24,91,87,7,0,0,1,0,81
20,87,82,5,1,0,1,0,89
21,94,80,5,0,0,0,0,88
18,80,82,8,1,0,0,0,81
15,89,89,5,1,0,1,0,85
21,94,81,8,1,0,1,0,82
21,94,84,8,0,0,1,0,85
24,89,87,7,0,0,1,0,82
21,83,89,5,1,0,1,0,84
22,87,89,6,1,0,0,0,90
24,82,83,9,0,0,1,0,82
19,90,84,8,0,0,1,0,81
17,80,80,6,1,0,0,0,84
23,84,82,9,1,0,0,0,82
21,80,81,7,0,0,0,0,90
18,92,86,8,0,0,0,0,82
18,93,88,5,0,0,1,0,85
24,88,82,6,1,0,0,0,85
24,81,80,8,0,0,1,0,86
19,93,86,7,1,0,1,0,89
23,94,83,7,0,0,0,0,86
21,93,88,8,1,0,1,0,81
24,84,88,8,1,0,1,0,87
19,86,81,9,0,0,1,0,83
15,81,84,9,1,0,1,0,86
24,87,80,7,1,0,0,0,83
23,90,80,9,1,0,0,0,81
21,83,88,8,0,1,1,0,89
18,92,81,8,0,1,1,0,82
21,83,89,9,1,0,0,0,85
21,81,85,6,1,0,1,0,82
22,85,81,7,1,0,1,0,89
23,88,87,8,0,0,1,0,87
18,91,87,5,1,0,1,0,83
21,88,82,6,1,0,1,0,84
23,83,88,7,1,0,0,0,84
18,80,84,5,1,0,0,0,89
18,94,87,5,1,0,0,0,84
23,82,89,7,1,0,0,0,86
19,80,84,6,1,0,0,0,82
16,89,83,9,1,0,1,0,82
22,92,87,9,1,0,0,0,85
19,92,83,9,0,0,1,0,81
19,92,80,8,1,0,1,0,87
17,92,88,8,1,0,1,0,88
16,81,86,7,1,0,1,0,88
20,87,80,7,0,0,0,0,83
21,81,86,6,0,0,1,0,86
20,83,85,7,1,0,0,0,85
22,91,89,6,1,0,0,0,90
19,87,85,5,0,0,1,0,89
16,82,81,9,0,0,0,0,90
20,80,82,9,0,0,1,0,81
24,82,80,8,0,0,0,0,90
17,85,89,6,1,0,0,0,82
18,83,86,8,1,0,1,0,84
17,86,85,8,1,0,1,0,89
21,92,80,8,1,0,1,0,81
23,90,86,5,1,0,1,0,82
15,81,86,8,1,0,1,0,86
24,84,89,7,1,0,0,0,85
23,92,80,7,1,0,1,0,88
22,88,81,9,0,0,0,0,83
18,93,88,8,0,0,1,0,85
21,92,85,7,1,0,0,0,89
18,91,86,5,1,0,0,0,83
19,92,87,5,0,0,0,0,87
23,85,80,9,0,0,1,0,85
22,94,85,7,0,0,0,0,81
20,90,80,6,1,0,0,0,86
16,81,83,7,1,0,0,0,87
19,83,87,8,0,0,1,0,81
17,89,80,9,1,0,1,0,87
20,86,81,6,1,0,1,0,82
24,92,85,5,1,0,0,0,81
16,92,83,9,1,0,1,0,81
18,81,80,9,0,0,1,0,89
24,85,89,7,0,0,0,0,85
17,80,89,8,0,0,1,0,87
17,84,87,6,0,0,1,0,88
21,93,88,7,1,0,0,0,90
22,81,80,6,1,0,0,0,83
21,92,85,6,0,0,1,0,81
21,94,88,8,1,0,0,0,84
15,94,81,8,1,0,0,0,88
15,84,80,5,1,0,1,0,81
18,90,82,9,1,0,0,0,83
18,85,84,9,1,0,1,0,81
17,91,87,5,0,0,0,0,85
19,83,81,5,1,0,1,0,85
24,80,85,8,1,0,0,0,89
22,82,81,9,0,0,0,0,90
18,87,89,7,1,0,0,0,82
23,83,84,8,1,0,1,0,87
15,82,80,9,1,0,1,0,87
22,80,85,5,1,0,1,0,89
23,83,89,9,1,0,0,0,86
18,82,86,6,0,0,1,0,85
18,94,82,8,0,0,1,0,86
23,83,87,5,1,0,0,0,87
16,89,85,6,0,0,0,0,89
17,92,83,8,0,0,1,0,86
18,92,81,5,0,1,1,0,88
19,85,88,5,1,0,1,0,84
22,91,84,8,1,0,1,0,85
18,93,88,6,0,0,1,0,83
19,89,83,8,1,0,0,0,87
17,90,82,9,0,0,1,0,84
19,80,85,7,1,0,0,0,85
15,81,86,9,1,0,1,0,84
24,82,87,6,0,0,0,0,85
20,91,86,5,0,0,1,0,86
15,81,86,9,1,0,1,0,86
18,90,87,8,0,0,1,0,82
21,93,82,5,0,0,0,0,84
20,93,89,9,0,0,0,0,87
22,81,89,7,1,0,0,0,85
21,84,80,5,1,0,1,0,83
21,81,80,9,1,0,0,0,87
20,92,87,6,0,0,1,0,83
20,88,82,8,1,0,1,0,83
23,86,80,6,0,0,1,0,87
16,83,84,8,1,0,1,0,86
22,84,82,5,1,0,0,0,84
18,86,83,6,0,0,1,0,83
16,89,83,9,1,0,1,0,85
19,87,89,9,0,1,0,0,82
17,81,80,5,1,0,0,0,89
15,87,88,8,1,0,1,0,84
22,90,85,6,1,0,1,0,89
20,88,85,9,1,0,1,0,81
16,87,88,7,1,0,1,0,90
21,91,87,9,0,0,1,0,89
21,84,87,5,1,0,1,0,85
18,84,89,6,0,0,1,0,81
23,86,88,7,0,1,0,0,89
17,94,86,5,0,0,1,0,87
22,84,89,8,0,0,0,0,81
15,92,88,7,0,0,1,0,87
20,85,80,5,0,0,1,0,83
20,92,82,9,0,0,1,0,89
17,80,87,6,0,0,0,0,85
21,80,85,7,1,0,1,0,88
19,87,88,9,0,0,1,0,84
22,93,84,6,1,0,1,0,89
20,90,86,5,1,0,0,0,89
22,81,89,5,0,0,1,0,84
19,86,89,5,1,0,1,0,82
20,93,83,5,1,0,0,0,90
18,93,88,6,1,0,1,0,88
20,92,88,8,1,0,1,0,83
17,90,85,8,1,0,0,0,90
21,81,88,8,0,0,1,0,88
18,80,85,9,1,0,0,0,84
22,86,81,7,0,0,0,0,87
20,87,86,6,0,0,0,0,87
21,87,83,8,1,0,1,0,88
16,81,88,6,1,0,1,0,90
22,90,85,7,0,0,1,0,85
21,85,89,5,1,0,0,0,89
15,94,88,6,1,0,0,0,85
19,82,84,7,1,0,0,0,82
17,80,82,8,0,0,1,0,89
17,90,89,5,0,0,0,0,87
22,94,88,5,0,0,1,0,85
16,80,88,6,1,0,1,0,88
15,88,86,6,0,0,1,0,86
18,90,88,8,1,0,0,0,88
16,81,84,7,1,0,1,0,83
23,92,85,9,1,0,1,0,86
19,91,88,6,0,0,0,0,82
24,94,84,7,1,0,0,0,81
21,85,82,5,0,0,1,0,85
21,91,84,9,0,0,0,0,88
18,84,87,6,1,0,1,0,87
23,84,86,5,0,0,1,0,88
21,88,88,8,0,0,0,0,88
22,93,86,5,0,0,0,0,81
17,83,86,8,0,0,1,0,85
15,90,85,7,0,0,0,0,84
21,93,83,8,0,0,0,0,81
21,88,83,5,1,0,1,0,82
15,80,82,9,0,0,1,0,82
17,88,87,7,1,0,1,0,88
20,83,87,6,0,0,1,0,84
18,92,82,7,1,0,1,0,87
18,81,80,6,1,0,1,0,81
19,88,88,9,0,0,1,0,87
24,88,82,5,1,0,1,0,88
15,80,84,9,1,0,1,0,81
24,90,88,9,1,0,1,0,88
17,90,88,7,1,0,0,0,86
24,83,80,6,1,0,1,0,81
15,91,82,9,1,0,0,0,81
15,94,82,8,1,0,0,0,87
21,91,83,9,1,0,1,0,83
21,87,84,7,1,0,1,0,83
18,91,82,5,0,0,1,0,88
19,92,86,7,0,0,1,0,83
19,92,80,6,0,0,0,0,83
23,81,81,7,0,0,0,0,86
21,83,84,7,0,0,1,0,87
20,85,83,9,1,0,1,0,85
15,91,87,9,0,0,1,0,89
17,90,85,8,0,0,0,0,81
16,84,89,8,1,0,1,0,83
16,86,81,8,1,0,0,0,82
20,88,83,6,0,0,0,0,83
20,90,86,8,1,0,1,0,88
24,89,85,5,0,0,1,0,86
15,94,89,7,0,0,1,0,87
21,88,85,5,0,0,0,0,83
15,91,88,9,0,0,1,0,89
15,93,84,7,1,0,0,0,84
20,88,88,8,0,0,1,0,84
18,89,88,8,0,0,1,0,89
21,86,81,6,1,0,1,0,87
23,86,86,6,1,0,0,0,86
23,80,85,7,1,0,1,0,90
15,82,86,6,0,0,1,0,84
23,94,84,6,1,0,1,0,84
18,87,86,9,1,0,1,0,81
24,82,87,6,0,0,0,0,88
23,85,86,6,1,0,1,0,87
16,85,85,8,0,0,1,0,83
24,94,85,9,1,0,0,0,84
24,94,88,8,1,0,0,0,81
23,87,84,8,1,0,1,0,89
22,85,89,8,1,0,0,0,84
23,84,85,6,0,0,0,0,87
24,91,81,6,0,0,1,0,90
20,82,83,6,1,0,0,0,87
19,91,82,9,1,0,1,0,87
17,80,87,6,1,0,1,0,89
18,86,80,5,0,0,1,0,86
22,86,85,7,1,0,1,0,89
24,90,89,7,0,0,1,0,84
17,87,80,6,0,0,0,0,88
17,87,85,9,0,0,0,0,83
23,85,84,8,1,0,1,0,86
15,88,80,5,1,0,1,0,81
20,82,86,6,1,0,0,0,86
22,84,86,6,0,0,1,0,86
22,91,87,5,0,0,1,0,88
18,88,86,7,0,0,0,0,90
15,87,83,5,0,0,0,0,90
23,80,81,8,0,0,0,0,89
18,92,85,9,1,0,1,0,84
16,82,80,7,1,0,0,0,87
17,85,84,9,0,0,1,0,89
23,94,87,8,1,0,0,0,89
15,91,80,7,1,0,1,0,90
18,87,83,8,1,0,1,0,83
22,91,87,5,1,0,1,0,84
21,93,82,8,1,0,1,0,90
15,81,87,6,1,0,1,0,84
19,83,85,9,1,0,1,0,88
19,88,86,5,1,0,1,0,86
16,88,89,9,0,0,1,0,87
23,94,82,8,0,0,1,0,85
19,83,82,9,0,0,0,0,87
24,88,87,5,1,0,1,0,83
15,88,81,5,1,0,1,0,85
20,84,82,7,1,0,1,0,84
18,87,84,9,1,0,0,0,88
22,81,82,5,1,0,1,0,86
22,91,86,8,0,0,1,0,82
20,87,83,5,1,0,0,0,84
21,91,80,8,1,0,0,0,88
24,81,87,9,1,0,1,0,81
16,94,86,6,0,0,1,0,82
15,94,86,8,0,0,0,0,83
22,90,89,7,1,0,0,0,81
15,89,81,8,1,0,1,0,85
23,86,81,5,0,0,0,0,90
21,90,83,5,1,0,1,0,90
20,86,80,8,1,0,1,0,84
23,91,88,7,0,0,1,0,89
15,82,80,6,0,0,1,0,87
19,84,88,9,1,0,1,0,88
17,92,81,5,0,0,1,0,90
22,83,80,5,0,0,1,0,89
15,82,89,8,0,0,1,0,89
18,90,88,6,0,0,0,0,85
24,94,82,6,1,0,1,0,85
18,84,81,7,0,0,1,0,84
16,84,82,6,0,0,1,0,90
16,83,86,5,1,0,1,0,86
15,82,86,6,1,0,1,0,83
23,90,85,7,1,0,1,0,90
19,85,82,9,1,0,0,0,87
21,88,88,6,1,0,0,1,88
23,85,81,7,1,0,1,0,81
24,80,82,9,1,0,1,0,83
20,84,87,5,0,0,1,0,81
22,88,84,9,0,0,0,0,81
24,93,83,8,1,0,0,0,86
15,87,86,7,0,0,0,0,85
24,86,83,7,0,0,0,0,89
22,92,83,9,1,0,1,0,87
23,85,83,9,0,0,0,0,83
23,87,87,7,1,0,1,0,86
21,89,81,7,1,0,1,0,88
15,80,83,5,1,0,0,0,81
19,88,83,6,1,0,0,0,81
22,94,86,7,0,0,1,0,85
24,92,89,6,1,0,1,0,81
22,81,80,8,0,0,1,0,82
18,94,89,5,1,0,0,0,88
17,94,86,7,1,0,0,0,90
21,88,86,6,0,0,1,0,85
19,82,81,6,0,0,1,0,83
24,86,82,7,0,0,0,0,90
19,87,84,6,1,0,0,0,83
19,87,88,9,1,0,1,0,90
23,94,82,9,1,0,0,0,90
22,81,89,9,0,0,1,0,82
19,91,88,8,1,0,1,0,83
16,89,89,6,0,0,0,0,87
24,82,84,7,1,0,1,0,88
23,82,80,5,0,0,0,0,86
15,90,86,7,1,0,1,0,83
23,91,86,7,1,0,0,0,85
23,84,86,6,0,0,1,0,84
22,80,82,6,1,0,1,0,88
24,80,85,6,1,0,1,0,83
24,93,88,8,1,0,1,0,82
17,84,85,8,1,0,1,0,82
24,85,81,8,1,0,1,0,89
21,85,86,9,1,0,0,0,81
17,82,88,8,1,0,1,0,86
18,90,80,6,1,0,0,0,89
24,83,83,9,1,0,0,0,85
21,84,80,7,0,0,1,0,90
15,88,81,6,0,0,0,1,84
24,86,81,7,0,0,0,0,81
20,91,86,7,0,0,0,0,82
15,93,82,6,1,0,1,0,88
19,83,80,9,1,0,0,0,84
19,86,89,9,0,0,0,0,81
16,86,89,6,1,0,1,0,85
21,94,85,8,1,0,1,0,87
23,87,83,5,1,0,1,0,81
21,89,81,5,0,0,0,0,85
24,89,86,8,0,0,0,0,85
16,87,88,8,0,1,1,0,90
17,84,82,8,0,0,1,0,89
24,80,80,8,0,0,1,0,87
16,82,80,7,1,0,1,0,87
23,88,84,8,1,0,1,0,90
18,84,84,9,0,0,1,0,88
23,82,83,9,0,0,0,0,87
18,83,84,6,0,0,0,0,84
17,90,83,6,1,0,1,0,81
20,91,82,5,1,0,1,0,86
24,89,83,5,1,0,1,0,83
17,90,83,5,1,0,1,0,88
15,88,80,5,1,0,0,0,84
22,87,81,8,1,0,0,0,85
23,83,83,9,0,0,1,0,85
21,81,88,6,1,0,0,0,82
16,82,81,7,1,0,1,0,82
22,87,82,6,0,0,1,0,82
16,81,88,5,1,0,1,0,81
19,84,80,9,1,0,0,0,83
22,84,80,7,1,0,1,0,90
20,89,87,8,1,0,0,0,86
21,88,82,8,1,0,1,0,86
24,89,88,6,1,0,0,0,90
23,89,86,7,1,0,1,0,81
19,86,85,5,1,0,1,0,84
21,87,87,9,1,0,1,0,83
17,80,87,7,1,0,0,0,89
22,93,89,5,1,0,1,0,85
22,90,82,8,0,0,0,0,87
16,93,89,8,0,0,1,0,88
16,83,83,7,1,0,1,0,87
15,92,86,9,1,0,0,0,82
20,82,87,6,0,0,1,0,85
18,93,83,7,1,0,1,0,83
23,85,87,8,0,1,1,0,89
20,93,81,8,1,0,1,0,84
19,90,80,7,0,0,1,0,85
17,88,83,9,1,0,1,0,85
16,83,86,8,1,0,1,0,81
21,82,83,7,0,0,1,0,81
21,81,80,9,1,0,1,0,89
16,87,83,6,1,0,1,0,88
22,87,81,6,1,0,0,0,86
24,81,85,5,0,0,0,0,88
17,92,81,5,1,0,0,0,82
15,86,87,5,0,0,0,0,82
21,81,85,5,0,0,0,0,83
20,91,83,6,1,0,0,0,83
24,85,86,6,1,0,0,0,90
16,89,88,8,0,0,1,0,82
24,80,88,5,0,0,1,0,86
24,83,89,5,0,0,1,0,83
18,88,84,8,0,0,1,0,88
20,85,87,8,0,0,1,0,83
22,88,85,5,1,0,0,0,85
20,94,89,8,1,0,0,0,85
